# avg_degree,18.1
# msgs_per_node_per_step,18.1
# total_msgs_per_step,1810.0
# steps_per_epoch,25.0
# total_msgs_per_epoch,45250.0
epoch,mean,median,min,max,std
1,0.14532499999999998,0.14865,0.1,0.2373,0.032177120365253324
2,0.19121300000000002,0.1835,0.1409,0.2843,0.031228242521794274
3,0.22270999999999996,0.22144999999999998,0.1469,0.307,0.03552772579268197
4,0.270306,0.27405,0.1682,0.3597,0.04217351733019194
5,0.26793500000000003,0.26739999999999997,0.1626,0.3613,0.03901016373972301
6,0.337222,0.3474,0.1463,0.4002,0.0504574148763093
7,0.32727000000000006,0.33194999999999997,0.2449,0.3942,0.03553209112900618
8,0.35871499999999995,0.36495,0.2665,0.415,0.03274429530467864
9,0.38038200000000005,0.3833,0.3103,0.4263,0.02421123449971108
10,0.4089319999999999,0.41565,0.3143,0.4471,0.02609817955337115
11,0.382509,0.38234999999999997,0.2748,0.4417,0.029735783477150897
12,0.420559,0.42705000000000004,0.3336,0.4593,0.02699484430405184
13,0.39342600000000005,0.39880000000000004,0.3086,0.4507,0.028851088783614386
14,0.43850900000000004,0.44475,0.3501,0.475,0.024207771871859664
15,0.41992199999999996,0.4225,0.3391,0.4738,0.028916025245527784
16,0.44329300000000005,0.45015000000000005,0.3201,0.4897,0.03405764306290146
17,0.4220360000000001,0.4245,0.3611,0.4765,0.02719489113785896
18,0.45984499999999995,0.46440000000000003,0.3189,0.5047,0.025233824026492695
19,0.445431,0.44875,0.3798,0.4949,0.027217901076313725
20,0.46866099999999994,0.47735,0.3186,0.521,0.03614367965495489
21,0.46266199999999996,0.46285,0.3959,0.5057,0.02551490066608138
22,0.486098,0.4934,0.3678,0.5304,0.028834541716489966
23,0.48307,0.48535,0.3497,0.5247,0.024958162993297405
24,0.49818299999999993,0.5063,0.4238,0.539,0.027669655057481292
25,0.474647,0.47995,0.3479,0.517,0.029643007455384816
26,0.494896,0.5021,0.3905,0.5418,0.02975005519322611
27,0.5016750000000001,0.5109,0.3542,0.5428,0.03114905255380972
28,0.512026,0.51875,0.3425,0.5588,0.030371682929992535
29,0.5121089999999999,0.52135,0.3386,0.5605,0.03939956622857668
30,0.5110999999999999,0.5176499999999999,0.4365,0.5549,0.02478621794465626
31,0.5297860000000001,0.5367999999999999,0.3897,0.5691,0.02839245681514722
32,0.520321,0.53525,0.3249,0.5695,0.04474939171653621
33,0.5294449999999999,0.5332,0.4228,0.5678,0.02647953691060325
34,0.5371910000000001,0.5388,0.4619,0.5767,0.02316451206047734
35,0.5192510000000001,0.5239,0.3829,0.5717,0.034754437112403364
36,0.549984,0.5542,0.4722,0.5823,0.02175029066472446
37,0.5394300000000001,0.54355,0.3938,0.5859,0.030009703430723875
38,0.5418820000000001,0.55185,0.3668,0.5872,0.039639509028241
39,0.543206,0.55065,0.4448,0.5879,0.027767786444007375
40,0.538223,0.5446500000000001,0.4219,0.5845,0.030810903443424055
41,0.55778,0.5637,0.4444,0.5986,0.027991655899571217
42,0.561393,0.5649500000000001,0.4438,0.5981,0.021989548676587246
43,0.555152,0.5622,0.3643,0.6029,0.034519155493725515
44,0.569647,0.57255,0.4892,0.6026,0.023411400876496055
45,0.5574560000000001,0.56615,0.3714,0.6084,0.04039041054507864
46,0.549157,0.55845,0.4366,0.6018,0.03132726689323536
47,0.583197,0.58785,0.4885,0.623,0.025759469928552492
48,0.572686,0.5766,0.4064,0.6226,0.03572319980068975
49,0.566835,0.5747,0.3809,0.6162,0.03566296503377138
50,0.5806650000000001,0.5854,0.4584,0.6142,0.021946837471490052
51,0.575931,0.5775,0.456,0.6257,0.02868585607925969
52,0.5755720000000001,0.58085,0.4824,0.6228,0.030549422515000185
53,0.5895630000000002,0.5903,0.4727,0.6258,0.02143082198610216
54,0.579735,0.5851,0.4197,0.6264,0.03425592029124309
55,0.580016,0.58255,0.4705,0.6232,0.023673646613903827
56,0.5981209999999999,0.60095,0.5235,0.6282,0.02154562273409613
57,0.583782,0.59005,0.4987,0.6285,0.025303779875741887
58,0.594383,0.5960000000000001,0.5341,0.6316,0.022028350165184864
59,0.595808,0.60065,0.4799,0.6355,0.02304838250290029
60,0.5905399999999998,0.60015,0.4603,0.6382,0.030518135591808354
61,0.584371,0.5898,0.448,0.6275,0.029677783930071328
62,0.5930409999999999,0.59675,0.4566,0.6264,0.028115231085658887
63,0.6030159999999999,0.60755,0.512,0.6432,0.023342235197169957
64,0.602038,0.6061,0.5156,0.6448,0.02451544321443119
65,0.611963,0.6176,0.4458,0.646,0.028006905059288507
66,0.603027,0.6113,0.5189,0.6437,0.02505989567017389
67,0.6039100000000001,0.60835,0.479,0.6381,0.02492123793072889
68,0.608128,0.61385,0.4959,0.6466,0.02575830770838799
69,0.611216,0.62325,0.4838,0.6492,0.035972816737086355
70,0.6054390000000001,0.6093500000000001,0.5433,0.6482,0.023667115983997712
71,0.5927370000000001,0.60275,0.4306,0.6427,0.04059707293635836
72,0.612876,0.6188,0.523,0.6597,0.026177914813827315
73,0.6185240000000001,0.6239,0.5276,0.6544,0.021496060662363238
74,0.618836,0.6230500000000001,0.4596,0.6562,0.02664067386535108
75,0.618338,0.6244000000000001,0.5398,0.6516,0.022849257230816062
76,0.592482,0.5968,0.5057,0.6364,0.026431618868317547
77,0.60316,0.60615,0.4475,0.6546,0.03837991662315071
78,0.6129789999999999,0.62415,0.4743,0.6608,0.03766796860729286
79,0.60268,0.61055,0.471,0.6613,0.036693650676922304
80,0.6219030000000001,0.6321,0.4773,0.6598,0.03210118519618863
81,0.6245120000000001,0.6342,0.4185,0.6653,0.038255936219102005
82,0.620052,0.63305,0.4695,0.6716,0.04239400070764731
