# avg_degree,9.96
# msgs_per_node_per_step,9.96
# total_msgs_per_step,996.0
# steps_per_epoch,25.0
# total_msgs_per_epoch,24900.0
epoch,mean,median,min,max,std
1,0.121296,0.1079,0.0998,0.1854,0.024775548106954166
2,0.141208,0.14075,0.1,0.2229,0.03301080635185999
3,0.17314199999999996,0.17345,0.1,0.2585,0.03612265267114252
4,0.19497599999999998,0.19005,0.1076,0.3113,0.045343864237623155
5,0.19775699999999996,0.19335,0.1,0.3461,0.05774425729888643
6,0.22831999999999997,0.2263,0.1001,0.3542,0.04629439922928042
7,0.235625,0.23185,0.1087,0.3506,0.04820189908084535
8,0.254313,0.25475000000000003,0.121,0.3791,0.06021893498726128
9,0.27882,0.28615,0.1047,0.386,0.0560466502121224
10,0.293101,0.30325,0.1381,0.4076,0.057297524370604355
11,0.30441100000000004,0.31110000000000004,0.1368,0.415,0.052498536922470515
12,0.312834,0.31755,0.1309,0.4352,0.06426299280301222
13,0.311138,0.31515000000000004,0.1372,0.4265,0.06233122456682525
14,0.31242299999999995,0.31210000000000004,0.1021,0.4363,0.07297986551782622
15,0.337654,0.3474,0.1812,0.4278,0.052072711509964606
16,0.34304500000000004,0.3606,0.1451,0.4478,0.06717112530693527
17,0.35831900000000005,0.3681,0.2236,0.4471,0.05385961138924046
18,0.35379399999999994,0.36075,0.1159,0.4614,0.06434682403973019
19,0.376428,0.3806,0.2101,0.4627,0.04711995560269555
20,0.38444199999999995,0.3891,0.2026,0.4731,0.051511628162969184
21,0.38087199999999993,0.3859,0.1822,0.4723,0.05264258937400401
22,0.38604800000000006,0.40275000000000005,0.1905,0.4731,0.05925706283642482
23,0.37546799999999997,0.3866,0.1183,0.4982,0.07272513991736283
24,0.37062399999999995,0.38615,0.1844,0.4723,0.07019098249775395
25,0.3974900000000001,0.4082,0.2212,0.5026,0.06227843206118793
26,0.4039419999999999,0.42064999999999997,0.2577,0.4917,0.05307857040275294
27,0.413761,0.42855,0.1519,0.5161,0.07138176363049599
